DATE,STATION,TMAX,TMIN,TMAX_F,TMIN_F
2011-07-24,USR0000CBAR,233.0,106.0,74.0,51.0
2011-07-25,USR0000CBAR,228.0,106.0,73.0,51.0
2011-07-26,USR0000CBAR,256.0,100.0,78.0,50.0
2011-07-27,USR0000CBAR,289.0,100.0,84.0,50.0
2011-07-28,USR0000CBAR,283.0,83.0,83.0,47.0
2011-07-29,USR0000CBAR,244.0,106.0,76.0,51.0
2011-07-30,USR0000CBAR,222.0,117.0,72.0,53.0
2011-07-31,USR0000CBAR,206.0,106.0,69.0,51.0
2011-08-01,USR0000CBAR,228.0,100.0,73.0,50.0
2011-08-02,USR0000CBAR,256.0,89.0,78.0,48.0
2011-08-03,USR0000CBAR,233.0,83.0,74.0,47.0
2011-08-04,USR0000CBAR,178.0,106.0,64.0,51.0
2011-08-05,USR0000CBAR,272.0,89.0,81.0,48.0
2011-08-06,USR0000CBAR,233.0,100.0,74.0,50.0
2011-08-07,USR0000CBAR,206.0,106.0,69.0,51.0
2011-08-08,USR0000CBAR,250.0,94.0,77.0,49.0
2011-08-09,USR0000CBAR,267.0,78.0,80.0,46.0
2011-08-10,USR0000CBAR,261.0,83.0,79.0,47.0
2011-08-11,USR0000CBAR,244.0,78.0,76.0,46.0
2011-08-12,USR0000CBAR,261.0,89.0,79.0,48.0
2011-08-13,USR0000CBAR,256.0,78.0,78.0,46.0
2011-08-14,USR0000CBAR,244.0,89.0,76.0,48.0
2011-08-15,USR0000CBAR,256.0,100.0,78.0,50.0
2011-08-16,USR0000CBAR,283.0,89.0,83.0,48.0
2011-08-17,USR0000CBAR,250.0,89.0,77.0,48.0
2011-08-18,USR0000CBAR,239.0,72.0,75.0,45.0
2011-08-19,USR0000CBAR,222.0,94.0,72.0,49.0
2011-08-20,USR0000CBAR,217.0,89.0,71.0,48.0
2011-08-21,USR0000CBAR,211.0,100.0,70.0,50.0
2011-08-22,USR0000CBAR,244.0,117.0,76.0,53.0
2011-08-23,USR0000CBAR,344.0,144.0,94.0,58.0
2011-08-24,USR0000CBAR,300.0,128.0,86.0,55.0
2011-08-25,USR0000CBAR,278.0,111.0,82.0,52.0
2011-08-26,USR0000CBAR,267.0,100.0,80.0,50.0
2011-08-27,USR0000CBAR,283.0,89.0,83.0,48.0
2011-08-28,USR0000CBAR,267.0,83.0,80.0,47.0
2011-08-29,USR0000CBAR,239.0,89.0,75.0,48.0
2011-08-30,USR0000CBAR,239.0,94.0,75.0,49.0
2011-08-31,USR0000CBAR,222.0,78.0,72.0,46.0
2011-09-01,USR0000CBAR,256.0,89.0,78.0,48.0
2011-09-02,USR0000CBAR,317.0,128.0,89.0,55.0
2011-09-03,USR0000CBAR,278.0,83.0,82.0,47.0
2011-09-04,USR0000CBAR,233.0,100.0,74.0,50.0
2011-09-05,USR0000CBAR,217.0,94.0,71.0,49.0
2011-09-06,USR0000CBAR,306.0,72.0,87.0,45.0
2011-09-07,USR0000CBAR,333.0,94.0,92.0,49.0
2011-09-08,USR0000CBAR,239.0,78.0,75.0,46.0
2011-09-09,USR0000CBAR,294.0,94.0,85.0,49.0
2011-09-10,USR0000CBAR,250.0,128.0,77.0,55.0
2011-09-11,USR0000CBAR,189.0,133.0,66.0,56.0
2011-09-12,USR0000CBAR,228.0,122.0,73.0,54.0
2011-09-13,USR0000CBAR,278.0,111.0,82.0,52.0
2011-09-14,USR0000CBAR,239.0,111.0,75.0,52.0
2011-09-15,USR0000CBAR,222.0,100.0,72.0,50.0
2011-09-16,USR0000CBAR,200.0,89.0,68.0,48.0
2011-09-17,USR0000CBAR,256.0,89.0,78.0,48.0
2011-09-18,USR0000CBAR,339.0,128.0,93.0,55.0
2011-09-19,USR0000CBAR,372.0,167.0,99.0,62.0
2011-09-20,USR0000CBAR,356.0,178.0,96.0,64.0
2011-09-21,USR0000CBAR,328.0,100.0,91.0,50.0
2011-09-22,USR0000CBAR,306.0,100.0,87.0,50.0
2011-09-23,USR0000CBAR,344.0,156.0,94.0,60.0
2011-09-24,USR0000CBAR,183.0,117.0,65.0,53.0
2011-09-25,USR0000CBAR,200.0,111.0,68.0,52.0
2011-09-26,USR0000CBAR,250.0,106.0,77.0,51.0
2011-09-27,USR0000CBAR,300.0,111.0,86.0,52.0
2011-09-28,USR0000CBAR,350.0,178.0,95.0,64.0
2011-09-29,USR0000CBAR,233.0,139.0,74.0,57.0
2011-09-30,USR0000CBAR,178.0,139.0,64.0,57.0
2011-10-01,USR0000CBAR,200.0,139.0,68.0,57.0
2011-10-02,USR0000CBAR,211.0,111.0,70.0,52.0
2011-10-03,USR0000CBAR,139.0,111.0,57.0,52.0
2011-10-04,USR0000CBAR,167.0,117.0,62.0,53.0
2011-10-05,USR0000CBAR,161.0,100.0,61.0,50.0
2011-10-06,USR0000CBAR,167.0,89.0,62.0,48.0
2011-10-07,USR0000CBAR,211.0,83.0,70.0,47.0
2011-10-08,USR0000CBAR,217.0,106.0,71.0,51.0
2011-10-09,USR0000CBAR,239.0,94.0,75.0,49.0
2011-10-10,USR0000CBAR,167.0,133.0,62.0,56.0
2011-10-11,USR0000CBAR,222.0,128.0,72.0,55.0
2011-10-12,USR0000CBAR,278.0,128.0,82.0,55.0
2011-10-13,USR0000CBAR,300.0,156.0,86.0,60.0
2011-10-14,USR0000CBAR,311.0,183.0,88.0,65.0
2011-10-15,USR0000CBAR,200.0,139.0,68.0,57.0
2011-10-16,USR0000CBAR,200.0,117.0,68.0,53.0
2011-10-17,USR0000CBAR,300.0,117.0,86.0,53.0
2011-10-18,USR0000CBAR,233.0,122.0,74.0,54.0
2011-10-19,USR0000CBAR,178.0,89.0,64.0,48.0
2011-10-20,USR0000CBAR,194.0,78.0,67.0,46.0
2011-10-21,USR0000CBAR,244.0,89.0,76.0,48.0
2011-10-22,USR0000CBAR,294.0,128.0,85.0,55.0
2011-10-23,USR0000CBAR,283.0,161.0,83.0,61.0
2011-10-24,USR0000CBAR,189.0,89.0,66.0,48.0
2011-10-25,USR0000CBAR,194.0,78.0,67.0,46.0
2011-10-26,USR0000CBAR,222.0,100.0,72.0,50.0
2011-10-27,USR0000CBAR,239.0,100.0,75.0,50.0
2011-10-28,USR0000CBAR,250.0,106.0,77.0,51.0
2011-10-29,USR0000CBAR,272.0,111.0,81.0,52.0
2011-10-30,USR0000CBAR,250.0,139.0,77.0,57.0
2011-10-31,USR0000CBAR,261.0,89.0,79.0,48.0
2011-11-01,USR0000CBAR,244.0,94.0,76.0,49.0
2011-11-02,USR0000CBAR,233.0,94.0,74.0,49.0
2011-11-03,USR0000CBAR,111.0,67.0,52.0,44.0
2011-11-04,USR0000CBAR,139.0,44.0,57.0,40.0
2011-11-05,USR0000CBAR,122.0,61.0,54.0,43.0
2011-11-06,USR0000CBAR,133.0,56.0,56.0,42.0
2011-11-07,USR0000CBAR,150.0,44.0,59.0,40.0
2011-11-08,USR0000CBAR,172.0,50.0,63.0,41.0
2011-11-09,USR0000CBAR,150.0,67.0,59.0,44.0
2011-11-10,USR0000CBAR,189.0,67.0,66.0,44.0
2011-11-11,USR0000CBAR,106.0,78.0,51.0,46.0
2011-11-12,USR0000CBAR,156.0,83.0,60.0,47.0
2011-11-13,USR0000CBAR,194.0,78.0,67.0,46.0
2011-11-14,USR0000CBAR,156.0,83.0,60.0,47.0
2011-11-15,USR0000CBAR,189.0,72.0,66.0,45.0
2011-11-16,USR0000CBAR,189.0,72.0,66.0,45.0
2011-11-17,USR0000CBAR,144.0,78.0,58.0,46.0
2011-11-18,USR0000CBAR,111.0,50.0,52.0,41.0
2011-11-19,USR0000CBAR,122.0,39.0,54.0,39.0
2011-11-20,USR0000CBAR,94.0,61.0,49.0,43.0
2011-11-21,USR0000CBAR,144.0,56.0,58.0,42.0
2011-11-22,USR0000CBAR,144.0,78.0,58.0,46.0
2011-11-23,USR0000CBAR,122.0,94.0,54.0,49.0
2011-11-24,USR0000CBAR,117.0,67.0,53.0,44.0
2011-11-25,USR0000CBAR,139.0,72.0,57.0,45.0
2011-11-26,USR0000CBAR,133.0,83.0,56.0,47.0
2011-11-27,USR0000CBAR,167.0,78.0,62.0,46.0
2011-11-28,USR0000CBAR,172.0,61.0,63.0,43.0
2011-11-29,USR0000CBAR,183.0,39.0,65.0,39.0
2011-11-30,USR0000CBAR,183.0,56.0,65.0,42.0
2011-12-01,USR0000CBAR,211.0,100.0,70.0,50.0
2011-12-02,USR0000CBAR,228.0,100.0,73.0,50.0
2011-12-03,USR0000CBAR,194.0,89.0,67.0,48.0
2011-12-04,USR0000CBAR,183.0,50.0,65.0,41.0
2011-12-05,USR0000CBAR,167.0,61.0,62.0,43.0
2011-12-06,USR0000CBAR,161.0,33.0,61.0,38.0
2011-12-07,USR0000CBAR,156.0,33.0,60.0,38.0
2011-12-08,USR0000CBAR,161.0,28.0,61.0,37.0
2011-12-09,USR0000CBAR,161.0,56.0,61.0,42.0
2011-12-10,USR0000CBAR,156.0,39.0,60.0,39.0
2011-12-11,USR0000CBAR,106.0,39.0,51.0,39.0
2011-12-12,USR0000CBAR,100.0,44.0,50.0,40.0
2011-12-13,USR0000CBAR,128.0,33.0,55.0,38.0
2011-12-14,USR0000CBAR,128.0,39.0,55.0,39.0
2011-12-15,USR0000CBAR,128.0,56.0,55.0,42.0
2011-12-16,USR0000CBAR,189.0,50.0,66.0,41.0
2011-12-17,USR0000CBAR,183.0,56.0,65.0,42.0
2011-12-18,USR0000CBAR,122.0,33.0,54.0,38.0
2011-12-19,USR0000CBAR,183.0,50.0,65.0,41.0
2011-12-20,USR0000CBAR,161.0,61.0,61.0,43.0
2011-12-21,USR0000CBAR,172.0,44.0,63.0,40.0
2011-12-22,USR0000CBAR,167.0,56.0,62.0,42.0
2011-12-23,USR0000CBAR,172.0,44.0,63.0,40.0
2011-12-24,USR0000CBAR,156.0,44.0,60.0,40.0
2011-12-25,USR0000CBAR,150.0,50.0,59.0,41.0
2011-12-26,USR0000CBAR,106.0,56.0,51.0,42.0
2011-12-27,USR0000CBAR,161.0,39.0,61.0,39.0
2011-12-28,USR0000CBAR,167.0,78.0,62.0,46.0
2011-12-29,USR0000CBAR,133.0,100.0,56.0,50.0
2011-12-30,USR0000CBAR,122.0,56.0,54.0,42.0
2011-12-31,USR0000CBAR,150.0,39.0,59.0,39.0
2012-01-01,USR0000CBAR,144.0,78.0,58.0,46.0
2012-01-02,USR0000CBAR,150.0,78.0,59.0,46.0
2012-01-03,USR0000CBAR,194.0,67.0,67.0,44.0
2012-01-04,USR0000CBAR,206.0,89.0,69.0,48.0
2012-01-05,USR0000CBAR,172.0,67.0,63.0,44.0
2012-01-06,USR0000CBAR,144.0,56.0,58.0,42.0
2012-01-07,USR0000CBAR,194.0,61.0,67.0,43.0
2012-01-08,USR0000CBAR,200.0,78.0,68.0,46.0
2012-01-09,USR0000CBAR,183.0,72.0,65.0,45.0
2012-01-10,USR0000CBAR,178.0,44.0,64.0,40.0
2012-01-11,USR0000CBAR,217.0,67.0,71.0,44.0
2012-01-12,USR0000CBAR,189.0,78.0,66.0,46.0
2012-01-13,USR0000CBAR,178.0,83.0,64.0,47.0
2012-01-14,USR0000CBAR,194.0,44.0,67.0,40.0
2012-01-15,USR0000CBAR,106.0,33.0,51.0,38.0
2012-01-16,USR0000CBAR,100.0,11.0,50.0,34.0
2012-01-17,USR0000CBAR,100.0,0.0,50.0,32.0
2012-01-18,USR0000CBAR,117.0,11.0,53.0,34.0
2012-01-19,USR0000CBAR,94.0,56.0,49.0,42.0
2012-01-20,USR0000CBAR,128.0,89.0,55.0,48.0
2012-01-21,USR0000CBAR,111.0,44.0,52.0,40.0
2012-01-22,USR0000CBAR,100.0,50.0,50.0,41.0
2012-01-23,USR0000CBAR,111.0,72.0,52.0,45.0
2012-01-24,USR0000CBAR,144.0,56.0,58.0,42.0
2012-01-25,USR0000CBAR,194.0,94.0,67.0,49.0
2012-01-26,USR0000CBAR,133.0,78.0,56.0,46.0
2012-01-27,USR0000CBAR,206.0,56.0,69.0,42.0
2012-01-28,USR0000CBAR,172.0,67.0,63.0,44.0
2012-01-29,USR0000CBAR,178.0,72.0,64.0,45.0
2012-01-30,USR0000CBAR,161.0,72.0,61.0,45.0
2012-01-31,USR0000CBAR,144.0,56.0,58.0,42.0
2012-02-01,USR0000CBAR,133.0,67.0,56.0,44.0
2012-02-02,USR0000CBAR,194.0,61.0,67.0,43.0
2012-02-03,USR0000CBAR,161.0,44.0,61.0,40.0
2012-02-04,USR0000CBAR,172.0,72.0,63.0,45.0
2012-02-05,USR0000CBAR,167.0,67.0,62.0,44.0
2012-02-06,USR0000CBAR,139.0,78.0,57.0,46.0
2012-02-07,USR0000CBAR,106.0,83.0,51.0,47.0
2012-02-08,USR0000CBAR,189.0,61.0,66.0,43.0
2012-02-09,USR0000CBAR,194.0,72.0,67.0,45.0
2012-02-10,USR0000CBAR,122.0,83.0,54.0,47.0
2012-02-11,USR0000CBAR,122.0,72.0,54.0,45.0
2012-02-12,USR0000CBAR,150.0,44.0,59.0,40.0
2012-02-13,USR0000CBAR,106.0,50.0,51.0,41.0
2012-02-14,USR0000CBAR,122.0,39.0,54.0,39.0
2012-02-15,USR0000CBAR,139.0,33.0,57.0,38.0
2012-02-16,USR0000CBAR,172.0,56.0,63.0,42.0
2012-02-17,USR0000CBAR,167.0,50.0,62.0,41.0
2012-02-18,USR0000CBAR,111.0,50.0,52.0,41.0
2012-02-19,USR0000CBAR,122.0,39.0,54.0,39.0
2012-02-20,USR0000CBAR,150.0,61.0,59.0,43.0
2012-02-21,USR0000CBAR,189.0,56.0,66.0,42.0
2012-02-22,USR0000CBAR,222.0,83.0,72.0,47.0
2012-02-23,USR0000CBAR,200.0,72.0,68.0,45.0
2012-02-24,USR0000CBAR,233.0,78.0,74.0,46.0
2012-02-25,USR0000CBAR,128.0,39.0,55.0,39.0
2012-02-26,USR0000CBAR,133.0,6.0,56.0,33.0
2012-02-27,USR0000CBAR,106.0,6.0,51.0,33.0
2012-02-28,USR0000CBAR,111.0,39.0,52.0,39.0
2012-02-29,USR0000CBAR,117.0,44.0,53.0,40.0
2012-03-01,USR0000CBAR,100.0,44.0,50.0,40.0
2012-03-02,USR0000CBAR,194.0,22.0,67.0,36.0
2012-03-03,USR0000CBAR,206.0,78.0,69.0,46.0
2012-03-04,USR0000CBAR,233.0,89.0,74.0,48.0
2012-03-05,USR0000CBAR,172.0,61.0,63.0,43.0
2012-03-06,USR0000CBAR,100.0,28.0,50.0,37.0
2012-03-07,USR0000CBAR,183.0,33.0,65.0,38.0
2012-03-08,USR0000CBAR,211.0,50.0,70.0,41.0
2012-03-09,USR0000CBAR,217.0,44.0,71.0,40.0
2012-03-10,USR0000CBAR,128.0,56.0,55.0,42.0
2012-03-11,USR0000CBAR,128.0,50.0,55.0,41.0
2012-03-12,USR0000CBAR,133.0,28.0,56.0,37.0
2012-03-13,USR0000CBAR,100.0,89.0,50.0,48.0
2012-03-14,USR0000CBAR,111.0,94.0,52.0,49.0
2012-03-15,USR0000CBAR,133.0,100.0,56.0,50.0
2012-03-16,USR0000CBAR,117.0,61.0,53.0,43.0
2012-03-17,USR0000CBAR,94.0,28.0,49.0,37.0
2012-03-18,USR0000CBAR,83.0,33.0,47.0,38.0
2012-03-19,USR0000CBAR,128.0,17.0,55.0,35.0
2012-03-20,USR0000CBAR,161.0,61.0,61.0,43.0
2012-03-21,USR0000CBAR,206.0,89.0,69.0,48.0
2012-03-22,USR0000CBAR,117.0,50.0,53.0,41.0
2012-03-23,USR0000CBAR,144.0,22.0,58.0,36.0
2012-03-24,USR0000CBAR,89.0,39.0,48.0,39.0
2012-03-25,USR0000CBAR,128.0,39.0,55.0,39.0
2012-03-26,USR0000CBAR,128.0,33.0,55.0,38.0
2012-03-27,USR0000CBAR,106.0,78.0,51.0,46.0
2012-03-28,USR0000CBAR,172.0,78.0,63.0,46.0
2012-03-29,USR0000CBAR,133.0,78.0,56.0,46.0
2012-03-30,USR0000CBAR,133.0,100.0,56.0,50.0
2012-03-31,USR0000CBAR,122.0,67.0,54.0,44.0
2012-04-01,USR0000CBAR,122.0,44.0,54.0,40.0
2012-04-02,USR0000CBAR,183.0,44.0,65.0,40.0
2012-04-03,USR0000CBAR,178.0,67.0,64.0,44.0
2012-04-04,USR0000CBAR,111.0,39.0,52.0,39.0
2012-04-05,USR0000CBAR,106.0,28.0,51.0,37.0
2012-04-06,USR0000CBAR,156.0,33.0,60.0,38.0
2012-04-07,USR0000CBAR,189.0,33.0,66.0,38.0
2012-04-08,USR0000CBAR,189.0,33.0,66.0,38.0
2012-04-09,USR0000CBAR,194.0,50.0,67.0,41.0
2012-04-10,USR0000CBAR,106.0,89.0,51.0,48.0
2012-04-11,USR0000CBAR,133.0,83.0,56.0,47.0
2012-04-12,USR0000CBAR,139.0,67.0,57.0,44.0
2012-04-13,USR0000CBAR,117.0,56.0,53.0,42.0
2012-04-14,USR0000CBAR,156.0,56.0,60.0,42.0
2012-04-15,USR0000CBAR,183.0,56.0,65.0,42.0
2012-04-16,USR0000CBAR,167.0,72.0,62.0,45.0
2012-04-17,USR0000CBAR,161.0,83.0,61.0,47.0
2012-04-18,USR0000CBAR,167.0,78.0,62.0,46.0
2012-04-19,USR0000CBAR,200.0,106.0,68.0,51.0
2012-04-20,USR0000CBAR,267.0,111.0,80.0,52.0
2012-04-21,USR0000CBAR,317.0,139.0,89.0,57.0
2012-04-22,USR0000CBAR,256.0,100.0,78.0,50.0
2012-04-23,USR0000CBAR,139.0,100.0,57.0,50.0
2012-04-24,USR0000CBAR,194.0,106.0,67.0,51.0
2012-04-25,USR0000CBAR,228.0,111.0,73.0,52.0
2012-04-26,USR0000CBAR,139.0,72.0,57.0,45.0
2012-04-27,USR0000CBAR,150.0,61.0,59.0,43.0
2012-04-28,USR0000CBAR,183.0,83.0,65.0,47.0
2012-04-29,USR0000CBAR,256.0,78.0,78.0,46.0
2012-04-30,USR0000CBAR,194.0,67.0,67.0,44.0
2012-05-01,USR0000CBAR,133.0,61.0,56.0,43.0
2012-05-02,USR0000CBAR,139.0,44.0,57.0,40.0
2012-05-03,USR0000CBAR,128.0,78.0,55.0,46.0
2012-05-04,USR0000CBAR,122.0,67.0,54.0,44.0
2012-05-05,USR0000CBAR,222.0,56.0,72.0,42.0
2012-05-06,USR0000CBAR,261.0,100.0,79.0,50.0
2012-05-07,USR0000CBAR,278.0,83.0,82.0,47.0
2012-05-08,USR0000CBAR,289.0,100.0,84.0,50.0
2012-05-09,USR0000CBAR,239.0,78.0,75.0,46.0
2012-05-10,USR0000CBAR,256.0,61.0,78.0,43.0
2012-05-11,USR0000CBAR,294.0,100.0,85.0,50.0
2012-05-12,USR0000CBAR,256.0,72.0,78.0,45.0
2012-05-13,USR0000CBAR,167.0,67.0,62.0,44.0
2012-05-14,USR0000CBAR,178.0,83.0,64.0,47.0
2012-05-15,USR0000CBAR,172.0,72.0,63.0,45.0
2012-05-16,USR0000CBAR,189.0,78.0,66.0,46.0
2012-05-17,USR0000CBAR,144.0,72.0,58.0,45.0
2012-05-18,USR0000CBAR,222.0,61.0,72.0,43.0
2012-05-19,USR0000CBAR,244.0,56.0,76.0,42.0
2012-05-20,USR0000CBAR,250.0,78.0,77.0,46.0
2012-05-21,USR0000CBAR,189.0,83.0,66.0,47.0
2012-05-22,USR0000CBAR,161.0,94.0,61.0,49.0
2012-05-23,USR0000CBAR,150.0,89.0,59.0,48.0
2012-05-24,USR0000CBAR,150.0,72.0,59.0,45.0
2012-05-25,USR0000CBAR,139.0,67.0,57.0,44.0
2012-05-26,USR0000CBAR,144.0,72.0,58.0,45.0
2012-05-27,USR0000CBAR,178.0,83.0,64.0,47.0
2012-05-28,USR0000CBAR,156.0,78.0,60.0,46.0
2012-05-29,USR0000CBAR,211.0,78.0,70.0,46.0
2012-05-30,USR0000CBAR,261.0,61.0,79.0,43.0
2012-05-31,USR0000CBAR,289.0,78.0,84.0,46.0
2012-06-01,USR0000CBAR,261.0,100.0,79.0,50.0
2012-06-02,USR0000CBAR,183.0,89.0,65.0,48.0
2012-06-03,USR0000CBAR,228.0,83.0,73.0,47.0
2012-06-04,USR0000CBAR,133.0,94.0,56.0,49.0
2012-06-05,USR0000CBAR,156.0,72.0,60.0,45.0
2012-06-06,USR0000CBAR,161.0,72.0,61.0,45.0
2012-06-07,USR0000CBAR,183.0,78.0,65.0,46.0
2012-06-08,USR0000CBAR,161.0,78.0,61.0,46.0
2012-06-09,USR0000CBAR,211.0,67.0,70.0,44.0
2012-06-10,USR0000CBAR,300.0,133.0,86.0,56.0
2012-06-11,USR0000CBAR,328.0,94.0,91.0,49.0
2012-06-12,USR0000CBAR,244.0,89.0,76.0,48.0
2012-06-13,USR0000CBAR,239.0,83.0,75.0,47.0
2012-06-14,USR0000CBAR,211.0,78.0,70.0,46.0
2012-06-15,USR0000CBAR,267.0,72.0,80.0,45.0
2012-06-16,USR0000CBAR,367.0,144.0,98.0,58.0
2012-06-17,USR0000CBAR,278.0,100.0,82.0,50.0
2012-06-18,USR0000CBAR,222.0,78.0,72.0,46.0
2012-06-19,USR0000CBAR,278.0,78.0,82.0,46.0
2012-06-20,USR0000CBAR,322.0,89.0,90.0,48.0
2012-06-21,USR0000CBAR,144.0,83.0,58.0,47.0
2012-06-22,USR0000CBAR,189.0,89.0,66.0,48.0
2012-06-23,USR0000CBAR,167.0,89.0,62.0,48.0
2012-06-24,USR0000CBAR,206.0,89.0,69.0,48.0
2012-06-25,USR0000CBAR,183.0,94.0,65.0,49.0
2012-06-26,USR0000CBAR,206.0,94.0,69.0,49.0
2012-06-27,USR0000CBAR,261.0,83.0,79.0,47.0
2012-06-28,USR0000CBAR,206.0,100.0,69.0,50.0
2012-06-29,USR0000CBAR,206.0,111.0,69.0,52.0
2012-06-30,USR0000CBAR,228.0,117.0,73.0,53.0
2012-07-01,USR0000CBAR,194.0,111.0,67.0,52.0
2012-07-02,USR0000CBAR,244.0,100.0,76.0,50.0
2012-07-03,USR0000CBAR,239.0,83.0,75.0,47.0
2012-07-04,USR0000CBAR,250.0,94.0,77.0,49.0
2012-07-05,USR0000CBAR,189.0,78.0,66.0,46.0
2012-07-06,USR0000CBAR,256.0,89.0,78.0,48.0
2012-07-07,USR0000CBAR,300.0,89.0,86.0,48.0
2012-07-08,USR0000CBAR,228.0,67.0,73.0,44.0
2012-07-09,USR0000CBAR,250.0,89.0,77.0,48.0
2012-07-10,USR0000CBAR,311.0,78.0,88.0,46.0
2012-07-11,USR0000CBAR,322.0,89.0,90.0,48.0
2012-07-12,USR0000CBAR,278.0,94.0,82.0,49.0
2012-07-13,USR0000CBAR,189.0,83.0,66.0,47.0
2012-07-14,USR0000CBAR,228.0,89.0,73.0,48.0
2012-07-15,USR0000CBAR,256.0,83.0,78.0,47.0
2012-07-16,USR0000CBAR,139.0,100.0,57.0,50.0
2012-07-17,USR0000CBAR,194.0,106.0,67.0,51.0
2012-07-18,USR0000CBAR,206.0,94.0,69.0,49.0
2012-07-19,USR0000CBAR,206.0,106.0,69.0,51.0
2012-07-20,USR0000CBAR,261.0,111.0,79.0,52.0
2012-07-21,USR0000CBAR,333.0,100.0,92.0,50.0
2012-07-22,USR0000CBAR,306.0,94.0,87.0,49.0
2012-07-31,USR0000CBAR,283.0,283.0,83.0,83.0
2012-09-04,USR0000CBAR,250.0,100.0,77.0,50.0
2012-09-05,USR0000CBAR,239.0,100.0,75.0,50.0
2012-09-06,USR0000CBAR,250.0,100.0,77.0,50.0
2012-09-07,USR0000CBAR,250.0,100.0,77.0,50.0
2012-09-08,USR0000CBAR,183.0,100.0,65.0,50.0
2012-09-09,USR0000CBAR,211.0,94.0,70.0,49.0
2012-09-10,USR0000CBAR,294.0,78.0,85.0,46.0
2012-09-11,USR0000CBAR,278.0,94.0,82.0,49.0
2012-09-12,USR0000CBAR,278.0,83.0,82.0,47.0
2012-09-13,USR0000CBAR,256.0,94.0,78.0,49.0
2012-09-14,USR0000CBAR,228.0,106.0,73.0,51.0
2012-09-15,USR0000CBAR,250.0,83.0,77.0,47.0
2012-09-16,USR0000CBAR,267.0,67.0,80.0,44.0
2012-09-17,USR0000CBAR,222.0,89.0,72.0,48.0
2012-09-18,USR0000CBAR,189.0,89.0,66.0,48.0
2012-09-19,USR0000CBAR,194.0,100.0,67.0,50.0
2012-09-20,USR0000CBAR,211.0,89.0,70.0,48.0
2012-09-21,USR0000CBAR,256.0,78.0,78.0,46.0
2012-09-22,USR0000CBAR,317.0,94.0,89.0,49.0
2012-09-23,USR0000CBAR,311.0,106.0,88.0,51.0
2012-09-24,USR0000CBAR,261.0,89.0,79.0,48.0
2012-09-25,USR0000CBAR,256.0,89.0,78.0,48.0
2012-09-26,USR0000CBAR,250.0,78.0,77.0,46.0
2012-09-27,USR0000CBAR,339.0,89.0,93.0,48.0
2012-09-28,USR0000CBAR,233.0,83.0,74.0,47.0
2012-09-29,USR0000CBAR,289.0,89.0,84.0,48.0
2012-09-30,USR0000CBAR,389.0,156.0,102.0,60.0
2012-10-01,USR0000CBAR,389.0,206.0,102.0,69.0
2012-10-02,USR0000CBAR,422.0,233.0,108.0,74.0
2012-10-03,USR0000CBAR,322.0,128.0,90.0,55.0
2012-10-04,USR0000CBAR,200.0,117.0,68.0,53.0
2012-10-05,USR0000CBAR,211.0,117.0,70.0,53.0
2012-10-06,USR0000CBAR,217.0,100.0,71.0,50.0
2012-10-07,USR0000CBAR,228.0,100.0,73.0,50.0
2012-10-08,USR0000CBAR,211.0,100.0,70.0,50.0
2012-10-09,USR0000CBAR,228.0,106.0,73.0,51.0
2012-10-10,USR0000CBAR,228.0,89.0,73.0,48.0
2012-10-11,USR0000CBAR,122.0,100.0,54.0,50.0
2012-10-12,USR0000CBAR,156.0,100.0,60.0,50.0
2012-10-13,USR0000CBAR,228.0,89.0,73.0,48.0
2012-10-14,USR0000CBAR,233.0,111.0,74.0,52.0
2012-10-15,USR0000CBAR,272.0,111.0,81.0,52.0
2012-10-16,USR0000CBAR,239.0,133.0,75.0,56.0
2012-10-17,USR0000CBAR,333.0,172.0,92.0,63.0
2012-10-18,USR0000CBAR,322.0,167.0,90.0,62.0
2012-10-19,USR0000CBAR,228.0,111.0,73.0,52.0
2012-10-20,USR0000CBAR,189.0,94.0,66.0,49.0
2012-10-21,USR0000CBAR,178.0,72.0,64.0,45.0
2012-10-22,USR0000CBAR,161.0,89.0,61.0,48.0
2012-10-23,USR0000CBAR,178.0,78.0,64.0,46.0
2012-10-24,USR0000CBAR,189.0,100.0,66.0,50.0
2012-10-25,USR0000CBAR,200.0,94.0,68.0,49.0
2012-10-26,USR0000CBAR,244.0,100.0,76.0,50.0
2012-10-27,USR0000CBAR,278.0,128.0,82.0,55.0
2012-10-28,USR0000CBAR,283.0,111.0,83.0,52.0
2012-10-29,USR0000CBAR,256.0,106.0,78.0,51.0
2012-10-30,USR0000CBAR,211.0,78.0,70.0,46.0
2012-10-31,USR0000CBAR,139.0,128.0,57.0,55.0
2012-11-01,USR0000CBAR,200.0,89.0,68.0,48.0
2012-11-02,USR0000CBAR,200.0,78.0,68.0,46.0
2012-11-03,USR0000CBAR,250.0,106.0,77.0,51.0
2012-11-04,USR0000CBAR,278.0,133.0,82.0,56.0
2012-11-05,USR0000CBAR,289.0,161.0,84.0,61.0
2012-11-06,USR0000CBAR,289.0,117.0,84.0,53.0
2012-11-07,USR0000CBAR,194.0,100.0,67.0,50.0
2012-11-08,USR0000CBAR,144.0,61.0,58.0,43.0
2012-11-09,USR0000CBAR,128.0,28.0,55.0,37.0
2012-11-10,USR0000CBAR,133.0,56.0,56.0,42.0
2012-11-11,USR0000CBAR,167.0,33.0,62.0,38.0
2012-11-12,USR0000CBAR,189.0,50.0,66.0,41.0
